T, P
1666, 0.04677
1667, 0.04677
1668, 0.04677
1669, 0.04677
1670, 0.04677
1671, 0.04677
1672, 0.04677
1673, 0.04677
1674, 0.04677
1675, 0.04677
1676, 0.04677
1677, 0.04677
1678, 0.04677
1679, 0.04677
1680, 0.04677
1681, 0.04677
1682, 0.04677
1683, 0.04677
1684, 0.04677
1685, 0.04677
1686, 0.04677
1687, 0.04677
1688, 0.04677
1689, 0.04677
1690, 0.04677
1691, 0.04677
1692, 0.04677
1693, 0.04677
1694, 0.04677
1695, 0.04677
1696, 0.04677
1697, 0.04677
1698, 0.04677
1699, 0.04677
1700, 0.04677
1701, 0.04677
1702, 0.04677
1703, 0.04677
1704, 0.04677
1705, 0.04677
1706, 0.04677
1707, 0.04677
1708, 0.04677
1709, 0.04677
1710, 0.04677
1711, 0.04677
1712, 0.04677
1713, 0.04677
1714, 0.04677
1715, 0.04677
1716, 0.04677
1717, 0.04677
1718, 0.04677
1719, 0.04677
1720, 0.04677
1721, 0.04677
1722, 0.04677
1723, 0.04677
1724, 0.04677
1725, 0.04677
1726, 0.04677
1727, 0.04677
1728, 0.04677
1729, 0.04677
1730, 0.04677
1731, 0.04677
1732, 0.04677
1733, 0.04677
1734, 0.04677
1735, 0.04677
1736, 0.04677
1737, 0.04677
1738, 0.04677
1739, 0.04677
1740, 0.04677
1741, 0.04677
1742, 0.04677
1743, 0.04677
1744, 0.04677
1745, 0.04677
1746, 0.04677
1747, 0.04677
1748, 0.04677
1749, 0.04677
1750, 0.04677
1751, 0.04677
1752, 0.04677
1753, 0.04677
1754, 0.04677
1755, 0.04677
1756, 0.04677
1757, 0.04677
1758, 0.04677
1759, 0.04677
1760, 0.04677
1761, 0.04677
1762, 0.04677
1763, 0.04677
1764, 0.04677
1765, 0.04677
1766, 0.04677
1767, 0.04677
1768, 0.04677
1769, 0.04677
1770, 0.04677
1771, 0.04677
1772, 0.04677
1773, 0.04677
1774, 0.04677
1775, 0.04677
1776, 0.04677
1777, 0.04677
1778, 0.04677
1779, 0.04677
1780, 0.04677
1781, 0.04677
1782, 0.04677
1783, 0.04677
1784, 0.04677
1785, 0.04677
1786, 0.04677
1787, 0.04677
1788, 0.04677
1789, 0.04677
1790, 0.04677
1791, 0.04677
1792, 0.04677
1793, 0.04677
1794, 0.04677
1795, 0.04677
1796, 0.04677
1797, 0.04677
1798, 0.04677
1799, 0.04677
1800, 0.04677
1801, 0.04677
1802, 0.04677
1803, 0.04677
1804, 0.04677
1805, 0.04677
1806, 0.04677
1807, 0.04677
1808, 0.04677
1809, 0.04677
1810, 0.04677
1811, 0.04677
1812, 0.04677
1813, 0.04677
1814, 0.04677
1815, 0.04677
1816, 0.04677
1817, 0.04677
1818, 0.04677
1819, 0.04677
1820, 0.04677
1821, 0.04677
1822, 0.04677
1823, 0.04677
1824, 0.04677
1825, 0.04677
1826, 0.04677
1827, 0.04677
1828, 0.04677
1829, 0.04677
1830, 0.04677
1831, 0.04677
1832, 0.04677
1833, 0.04677
1834, 0.04677
1835, 0.04677
1836, 0.04677
1837, 0.04677
1838, 0.04677
1839, 0.04677
1840, 0.04677
1841, 0.04677
1842, 0.04677
1843, 0.04677
1844, 0.04677
1845, 0.04677
1846, 0.04677
1847, 0.04677
1848, 0.04677
1849, 0.04677
1850, 0.04677
1851, 0.04677
1852, 0.04677
1853, 0.04677
1854, 0.04677
1855, 0.04677
1856, 0.04677
1857, 0.04677
1858, 0.04677
1859, 0.04677
1860, 0.04677
1861, 0.04677
1862, 0.04677
1863, 0.04677
1864, 0.04677
1865, 0.04677
1866, 0.04677
1867, 0.04677
1868, 0.04677
1869, 0.04677
1870, 0.04677
1871, 0.04677
1872, 0.04677
1873, 0.04677
1874, 0.04677
1875, 0.04677
1876, 0.04677
1877, 0.04677
1878, 0.04677
1879, 0.04677
1880, 0.04677
1881, 0.04677
1882, 0.04677
1883, 0.04677
1884, 0.04677
1885, 0.04677
1886, 0.04677
1887, 0.04677
1888, 0.04677
1889, 0.04677
1890, 0.04677
1891, 0.04677
1892, 0.04677
1893, 0.04677
1894, 0.04677
1895, 0.04677
1896, 0.04677
1897, 0.04677
1898, 0.04677
1899, 0.04677
1900, 0.04677
1901, 0.04677
1902, 0.04677
1903, 0.04677
1904, 0.04677
1905, 0.04677
1906, 0.04677
1907, 0.04677
1908, 0.04677
1909, 0.04677
1910, 0.04677
1911, 0.04677
1912, 0.04677
1913, 0.04677
1914, 0.04677
1915, 0.04677
1916, 0.04677
1917, 0.04677
1918, 0.04677
1919, 0.04677
1920, 0.04677
1921, 0.04677
1922, 0.04677
1923, 0.04677
1924, 0.04677
1925, 0.04677
1926, 0.04677
1927, 0.04677
1928, 0.04677
1929, 0.04677
1930, 0.04677
1931, 0.04677
1932, 0.04677
1933, 0.04677
1934, 0.04677
1935, 0.04677
1936, 0.04677
1937, 0.04677
1938, 0.04677
1939, 0.04677
1940, 0.04677
1941, 0.04677
1942, 0.04677
1943, 0.04677
1944, 0.04677
1945, 0.04677
1946, 0.04677
1947, 0.04677
1948, 0.04677
1949, 0.04677
1950, 0.04677
1951, 0.04677
1952, 0.04677
1953, 0.04677
1954, 0.04677
1955, 0.04677
1956, 0.04677
1957, 0.04677
1958, 0.04677
1959, 0.04677
1960, 0.04677
1961, 0.04677
1962, 0.04677
1963, 0.04677
1964, 0.04677
1965, 0.04677
1966, 0.04677
1967, 0.04677
1968, 0.04677
1969, 0.04677
1970, 0.04677
1971, 0.04677
1972, 0.04677
1973, 0.04677
1974, 0.04677
1975, 0.04677
1976, 0.04677
1977, 0.04677
1978, 0.04677
1979, 0.04677
1980, 0.04677
1981, 0.04677
1982, 0.04677
1983, 0.04677
1984, 0.04677
1985, 0.04677
1986, 0.04677
1987, 0.04677
1988, 0.04677
1989, 0.04677
1990, 0.04677
1991, 0.04677
1992, 0.04677
1993, 0.04677
1994, 0.04677
1995, 0.04677
1996, 0.04677
1997, 0.04677
1998, 0.04677
1999, 0.04677
2000, 0.04677
2001, 0.04677
2002, 0.04677
2003, 0.04677
2004, 0.04677
2005, 0.04677
2006, 0.04677
2007, 0.04677
2008, 0.04677
2009, 0.04677
2010, 0.04677
2011, 0.04677
2012, 0.04677
2013, 0.04677
2014, 0.04677
2015, 0.04677
2016, 0.04677
2017, 0.04677
2018, 0.04677
2019, 0.04677
2020, 0.04677
2021, 0.04677
2022, 0.04677
2023, 0.04677
2024, 0.04677
2025, 0.04677
2026, 0.04677
2027, 0.04677
2028, 0.04677
2029, 0.04677
2030, 0.04677
2031, 0.04677
2032, 0.04677
2033, 0.04677
2034, 0.04677
2035, 0.04677
2036, 0.04677
2037, 0.04677
2038, 0.04677
2039, 0.04677
2040, 0.04677
2041, 0.04677
2042, 0.04677
2043, 0.04677
2044, 0.04677
2045, 0.04677
2046, 0.04677
2047, 0.04677
2048, 0.04677
2049, 0.04677
2050, 0.04677
2051, 0.04677
2052, 0.04677
2053, 0.04677
2054, 0.04677
2055, 0.04677
2056, 0.04677
2057, 0.04677
2058, 0.04677
2059, 0.04677
2060, 0.04677
2061, 0.04677
2062, 0.04677
2063, 0.04677
2064, 0.04677
2065, 0.04677
2066, 0.04677
2067, 0.04677
2068, 0.04677
2069, 0.04677
2070, 0.04677
2071, 0.04677
2072, 0.04677
2073, 0.04677
2074, 0.04677
2075, 0.04677
2076, 0.04677
2077, 0.04677
2078, 0.04677
2079, 0.04677
2080, 0.04677
2081, 0.04677
2082, 0.04677
2083, 0.04677
2084, 0.04677
2085, 0.04677
2086, 0.04677
2087, 0.04677
2088, 0.04677
2089, 0.04677
2090, 0.04677
2091, 0.04677
2092, 0.04677
2093, 0.04677
2094, 0.04677
2095, 0.04677
2096, 0.04677
2097, 0.04677
2098, 0.04677
2099, 0.04677
2100, 0.04677
2101, 0.04677
2102, 0.04677
2103, 0.04677
2104, 0.04677
2105, 0.04677
2106, 0.04677
2107, 0.04677
2108, 0.04677
2109, 0.04677
2110, 0.04677
2111, 0.04677
2112, 0.04677
2113, 0.04677
2114, 0.04677
2115, 0.04677
2116, 0.04677
2117, 0.04677
2118, 0.04677
2119, 0.04677
2120, 0.04677
2121, 0.04677
2122, 0.04677
2123, 0.04677
2124, 0.04677
2125, 0.04677
2126, 0.04677
2127, 0.04677
2128, 0.04677
2129, 0.04677
2130, 0.04677
2131, 0.04677
2132, 0.04677
2133, 0.04677
2134, 0.04677
2135, 0.04677
2136, 0.04677
2137, 0.04677
2138, 0.04677
2139, 0.04677
2140, 0.04677
2141, 0.04677
2142, 0.04677
2143, 0.04677
2144, 0.04677
2145, 0.04677
2146, 0.04677
2147, 0.04677
2148, 0.04677
2149, 0.04677
2150, 0.04677
2151, 0.04677
2152, 0.04677
2153, 0.04677
2154, 0.04677
2155, 0.04677
2156, 0.04677
2157, 0.04677
2158, 0.04677
2159, 0.04677
2160, 0.04677
2161, 0.04677
2162, 0.04677
2163, 0.04677
2164, 0.04677
2165, 0.04677
2166, 0.04677
2167, 0.04677
2168, 0.04677
2169, 0.04677
2170, 0.04677
2171, 0.04677
2172, 0.04677
2173, 0.04677
2174, 0.04677
2175, 0.04677
2176, 0.04677
2177, 0.04677
2178, 0.04677
2179, 0.04677
2180, 0.04677
2181, 0.04677
2182, 0.04677
2183, 0.04677
2184, 0.04677
2185, 0.04677
2186, 0.04677
2187, 0.04677
2188, 0.04677
2189, 0.04677
2190, 0.04677
2191, 0.04677
2192, 0.04677
2193, 0.04677
2194, 0.04677
2195, 0.04677
2196, 0.04677
2197, 0.04677
2198, 0.04677
2199, 0.04677
2200, 0.04677
2201, 0.04677
2202, 0.04677
2203, 0.04677
2204, 0.04677
2205, 0.04677
2206, 0.04677
2207, 0.04677
2208, 0.04677
2209, 0.04677
2210, 0.04677
2211, 0.04677
2212, 0.04677
2213, 0.04677
2214, 0.04677
2215, 0.04677
2216, 0.04677
2217, 0.04677
2218, 0.04677
2219, 0.04677
2220, 0.04677
2221, 0.04677
2222, 0.04677
2223, 0.04677
2224, 0.04677
2225, 0.04677
2226, 0.04677
2227, 0.04677
2228, 0.04677
2229, 0.04677
2230, 0.04677
2231, 0.04677
2232, 0.04677
2233, 0.04677
2234, 0.04677
2235, 0.04677
2236, 0.04677
2237, 0.04677
2238, 0.04677
2239, 0.04677
2240, 0.04677
2241, 0.04677
2242, 0.04677
2243, 0.04677
2244, 0.04677
2245, 0.04677
2246, 0.04677
2247, 0.04677
2248, 0.04677
2249, 0.04677
2250, 0.04677
2251, 0.04677
2252, 0.04677
2253, 0.04677
2254, 0.04677
2255, 0.04677
2256, 0.04677
2257, 0.04677
2258, 0.04677
2259, 0.04677
2260, 0.04677
2261, 0.04677
2262, 0.04677
2263, 0.04677
2264, 0.04677
2265, 0.04677
2266, 0.04677
2267, 0.04677
2268, 0.04677
2269, 0.04677
2270, 0.04677
2271, 0.04677
2272, 0.04677
2273, 0.04677
2274, 0.04677
2275, 0.04677
2276, 0.04677
2277, 0.04677
2278, 0.04677
2279, 0.04677
2280, 0.04677
2281, 0.04677
2282, 0.04677
2283, 0.04677
2284, 0.04677
2285, 0.04677
2286, 0.04677
2287, 0.04677
2288, 0.04677
2289, 0.04677
2290, 0.04677
2291, 0.04677
2292, 0.04677
2293, 0.04677
2294, 0.04677
2295, 0.04677
2296, 0.04677
2297, 0.04677
2298, 0.04677
2299, 0.04677
2300, 0.04677
2301, 0.04677
2302, 0.04677
2303, 0.04677
2304, 0.04677
2305, 0.04677
2306, 0.04677
2307, 0.04677
2308, 0.04677
2309, 0.04677
2310, 0.04677
2311, 0.04677
2312, 0.04677
2313, 0.04677
2314, 0.04677
2315, 0.04677
2316, 0.04677
2317, 0.04677
2318, 0.04677
2319, 0.04677
2320, 0.04677
2321, 0.04677
2322, 0.04677
2323, 0.04677
2324, 0.04677
2325, 0.04677
2326, 0.04677
2327, 0.04677
2328, 0.04677
2329, 0.04677
2330, 0.04677
2331, 0.04677
2332, 0.04677
2333, 0.04677
2334, 0.04677
2335, 0.04677
2336, 0.04677
2337, 0.04677
2338, 0.04677
2339, 0.04677
2340, 0.04677
2341, 0.04677
2342, 0.04677
2343, 0.04677
2344, 0.04677
2345, 0.04677
2346, 0.04677
2347, 0.04677
2348, 0.04677
2349, 0.04677
2350, 0.04677
2351, 0.04677
2352, 0.04677
2353, 0.04677
2354, 0.04677
2355, 0.04677
2356, 0.04677
2357, 0.04677
2358, 0.04677
2359, 0.04677
2360, 0.04677
2361, 0.04677
2362, 0.04677
2363, 0.04677
2364, 0.04677
2365, 0.04677
2366, 0.04677
2367, 0.04677
2368, 0.04677
2369, 0.04677
2370, 0.04677
2371, 0.04677
2372, 0.04677
2373, 0.04677
2374, 0.04677
2375, 0.04677
2376, 0.04677
2377, 0.04677
2378, 0.04677
2379, 0.04677
2380, 0.04677
2381, 0.04677
2382, 0.04677
2383, 0.04677
2384, 0.04677
2385, 0.04677
2386, 0.04677
2387, 0.04677
2388, 0.04677
2389, 0.04677
2390, 0.04677
2391, 0.04677
2392, 0.04677
2393, 0.04677
2394, 0.04677
2395, 0.04677
2396, 0.04677
2397, 0.04677
2398, 0.04677
2399, 0.04677
2400, 0.04677
2401, 0.04677
2402, 0.04677
2403, 0.04677
2404, 0.04677
2405, 0.04677
2406, 0.04677
2407, 0.04677
2408, 0.04677
2409, 0.04677
2410, 0.04677
2411, 0.04677
2412, 0.04677
2413, 0.04677
2414, 0.04677
2415, 0.04677
2416, 0.04677
2417, 0.04677
2418, 0.04677
2419, 0.04677
2420, 0.04677
2421, 0.04677
2422, 0.04677
2423, 0.04677
2424, 0.04677
2425, 0.04677
2426, 0.04677
2427, 0.04677
2428, 0.04677
2429, 0.04677
2430, 0.04677
2431, 0.04677
2432, 0.04677
2433, 0.04677
2434, 0.04677
2435, 0.04677
2436, 0.04677
2437, 0.04677
2438, 0.04677
2439, 0.04677
2440, 0.04677
2441, 0.04677
2442, 0.04677
2443, 0.04677
2444, 0.04677
2445, 0.04677
2446, 0.04677
2447, 0.04677
2448, 0.04677
2449, 0.04677
2450, 0.04677
2451, 0.04677
2452, 0.04677
2453, 0.04677
2454, 0.04677
2455, 0.04677
2456, 0.04677
2457, 0.04677
2458, 0.04677
2459, 0.04677
2460, 0.04677
2461, 0.04677
2462, 0.04677
2463, 0.04677
2464, 0.04677
2465, 0.04677
2466, 0.04677
2467, 0.04677
2468, 0.04677
2469, 0.04677
2470, 0.04677
2471, 0.04677
2472, 0.04677
2473, 0.04677
2474, 0.04677
2475, 0.04677
2476, 0.04677
2477, 0.04677
2478, 0.04677
2479, 0.04677
2480, 0.04677
2481, 0.04677
2482, 0.04677
2483, 0.04677
2484, 0.04677
2485, 0.04677
2486, 0.04677
2487, 0.04677
2488, 0.04677
2489, 0.04677
2490, 0.04677
2491, 0.04677
2492, 0.04677
2493, 0.04677
2494, 0.04677
2495, 0.04677
2496, 0.04677
2497, 0.04677
2498, 0.04677
2499, 0.04677
2500, 0.04677
2501, 0.04677
2502, 0.04677
2503, 0.04677
2504, 0.04677
2505, 0.04677
2506, 0.04677
2507, 0.04677
2508, 0.04677
2509, 0.04677
2510, 0.04677
2511, 0.04677
2512, 0.04677
2513, 0.04677
2514, 0.04677
2515, 0.04677
2516, 0.04677
2517, 0.04677
2518, 0.04677
2519, 0.04677
2520, 0.04677
2521, 0.04677
2522, 0.04677
2523, 0.04677
2524, 0.04677
2525, 0.04677
2526, 0.04677
2527, 0.04677
2528, 0.04677
2529, 0.04677
2530, 0.04677
2531, 0.04677
2532, 0.04677
2533, 0.04677
2534, 0.04677
2535, 0.04677
2536, 0.04677
2537, 0.04677
2538, 0.04677
2539, 0.04677
2540, 0.04677
2541, 0.04677
2542, 0.04677
2543, 0.04677
2544, 0.04677
2545, 0.04677
2546, 0.04677
2547, 0.04677
2548, 0.04677
2549, 0.04677
2550, 0.04677
2551, 0.04677
2552, 0.04677
2553, 0.04677
2554, 0.04677
2555, 0.04677
2556, 0.04677
2557, 0.04677
2558, 0.04677
2559, 0.04677
2560, 0.04677
2561, 0.04677
2562, 0.04677
2563, 0.04677
2564, 0.04677
2565, 0.04677
2566, 0.04677
2567, 0.04677
2568, 0.04677
2569, 0.04677
2570, 0.04677
2571, 0.04677
2572, 0.04677
2573, 0.04677
2574, 0.04677
2575, 0.04677
2576, 0.04677
2577, 0.04677
2578, 0.04677
2579, 0.04677
2580, 0.04677
2581, 0.04677
2582, 0.04677
2583, 0.04677
2584, 0.04677
2585, 0.04677
2586, 0.04677
2587, 0.04677
2588, 0.04677
2589, 0.04677
2590, 0.04677
2591, 0.04677
2592, 0.04677
2593, 0.04677
2594, 0.04677
2595, 0.04677
2596, 0.04677
2597, 0.04677
2598, 0.04677
2599, 0.04677
2600, 0.04677
2601, 0.04677
2602, 0.04677
2603, 0.04677
2604, 0.04677
2605, 0.04677
2606, 0.04677
2607, 0.04677
2608, 0.04677
2609, 0.04677
2610, 0.04677
2611, 0.04677
2612, 0.04677
2613, 0.04677
2614, 0.04677
2615, 0.04677
2616, 0.04677
2617, 0.04677
2618, 0.04677
2619, 0.04677
2620, 0.04677
2621, 0.04677
2622, 0.04677
2623, 0.04677
2624, 0.04677
2625, 0.04677
2626, 0.04677
2627, 0.04677
2628, 0.04677
2629, 0.04677
2630, 0.04677
2631, 0.04677
2632, 0.04677
2633, 0.04677
2634, 0.04677
2635, 0.04677
2636, 0.04677
2637, 0.04677
2638, 0.04677
2639, 0.04677
2640, 0.04677
2641, 0.04677
2642, 0.04677
2643, 0.04677
2644, 0.04677
2645, 0.04677
2646, 0.04677
2647, 0.04677
2648, 0.04677
2649, 0.04677
2650, 0.04677
2651, 0.04677
2652, 0.04677
2653, 0.04677
2654, 0.04677
2655, 0.04677
2656, 0.04677
2657, 0.04677
2658, 0.04677
2659, 0.04677
2660, 0.04677
2661, 0.04677
2662, 0.04677
2663, 0.04677
2664, 0.04677
2665, 0.04677
2666, 0.04677
2667, 0.04677
2668, 0.04677
2669, 0.04677
2670, 0.04677
2671, 0.04677
2672, 0.04677
2673, 0.04677
2674, 0.04677
2675, 0.04677
2676, 0.04677
2677, 0.04677
2678, 0.04677
2679, 0.04677
2680, 0.04677
2681, 0.04677
2682, 0.04677
2683, 0.04677
2684, 0.04677
2685, 0.04677
2686, 0.04677
2687, 0.04677
2688, 0.04677
2689, 0.04677
2690, 0.04677
2691, 0.04677
2692, 0.04677
2693, 0.04677
2694, 0.04677
2695, 0.04677
2696, 0.04677
2697, 0.04677
2698, 0.04677
2699, 0.04677
2700, 0.04677
2701, 0.04677
2702, 0.04677
2703, 0.04677
2704, 0.04677
2705, 0.04677
2706, 0.04677
2707, 0.04677
2708, 0.04677
2709, 0.04677
2710, 0.04677
2711, 0.04677
2712, 0.04677
2713, 0.04677
2714, 0.04677
2715, 0.04677
2716, 0.04677
2717, 0.04677
2718, 0.04677
2719, 0.04677
2720, 0.04677
2721, 0.04677
2722, 0.04677
2723, 0.04677
2724, 0.04677
2725, 0.04677
2726, 0.04677
2727, 0.04677
2728, 0.04677
2729, 0.04677
2730, 0.04677
2731, 0.04677
2732, 0.04677
2733, 0.04677
2734, 0.04677
2735, 0.04677
2736, 0.04677
2737, 0.04677
2738, 0.04677
2739, 0.04677
2740, 0.04677
2741, 0.04677
2742, 0.04677
2743, 0.04677
2744, 0.04677
2745, 0.04677
2746, 0.04677
2747, 0.04677
2748, 0.04677
2749, 0.04677
2750, 0.04677
2751, 0.04677
2752, 0.04677
2753, 0.04677
2754, 0.04677
2755, 0.04677
2756, 0.04677
2757, 0.04677
2758, 0.04677
2759, 0.04677
2760, 0.04677
2761, 0.04677
2762, 0.04677
2763, 0.04677
2764, 0.04677
2765, 0.04677
2766, 0.04677
2767, 0.04677
2768, 0.04677
2769, 0.04677
2770, 0.04677
2771, 0.04677
2772, 0.04677
2773, 0.04677
2774, 0.04677
2775, 0.04677
2776, 0.04677
2777, 0.04677
2778, 0.04677
2779, 0.04677
2780, 0.04677
2781, 0.04677
2782, 0.04677
2783, 0.04677
2784, 0.04677
2785, 0.04677
2786, 0.04677
2787, 0.04677
2788, 0.04677
2789, 0.04677
2790, 0.04677
2791, 0.04677
2792, 0.04677
2793, 0.04677
2794, 0.04677
2795, 0.04677
2796, 0.04677
2797, 0.04677
2798, 0.04677
2799, 0.04677
2800, 0.04677
2801, 0.04677
2802, 0.04677
2803, 0.04677
2804, 0.04677
2805, 0.04677
2806, 0.04677
2807, 0.04677
2808, 0.04677
2809, 0.04677
2810, 0.04677
2811, 0.04677
2812, 0.04677
2813, 0.04677
2814, 0.04677
2815, 0.04677
2816, 0.04677
2817, 0.04677
2818, 0.04677
2819, 0.04677
2820, 0.04677
2821, 0.04677
2822, 0.04677
2823, 0.04677
2824, 0.04677
2825, 0.04677
2826, 0.04677
2827, 0.04677
2828, 0.04677
2829, 0.04677
2830, 0.04677
2831, 0.04677
2832, 0.04677
2833, 0.04677
2834, 0.04677
2835, 0.04677
2836, 0.04677
2837, 0.04677
2838, 0.04677
2839, 0.04677
2840, 0.04677
2841, 0.04677
2842, 0.04677
2843, 0.04677
2844, 0.04677
2845, 0.04677
2846, 0.04677
2847, 0.04677
2848, 0.04677
2849, 0.04677
2850, 0.04677
2851, 0.04677
2852, 0.04677
2853, 0.04677
2854, 0.04677
2855, 0.04677
2856, 0.04677
2857, 0.04677
2858, 0.04677
2859, 0.04677
2860, 0.04677
2861, 0.04677
2862, 0.04677
2863, 0.04677
2864, 0.04677
2865, 0.04677
2866, 0.04677
2867, 0.04677
2868, 0.04677
2869, 0.04677
2870, 0.04677
2871, 0.04677
2872, 0.04677
2873, 0.04677
2874, 0.04677
2875, 0.04677
2876, 0.04677
2877, 0.04677
2878, 0.04677
2879, 0.04677
2880, 0.04677
2881, 0.04677
2882, 0.04677
2883, 0.04677
2884, 0.04677
2885, 0.04677
2886, 0.04677
2887, 0.04677
2888, 0.04677
2889, 0.04677
2890, 0.04677
2891, 0.04677
2892, 0.04677
2893, 0.04677
2894, 0.04677
2895, 0.04677
2896, 0.04677
2897, 0.04677
2898, 0.04677
2899, 0.04677
2900, 0.04677
2901, 0.04677
2902, 0.04677
2903, 0.04677
2904, 0.04677
2905, 0.04677
2906, 0.04677
2907, 0.04677
2908, 0.04677
2909, 0.04677
2910, 0.04677
2911, 0.04677
2912, 0.04677
2913, 0.04677
2914, 0.04677
2915, 0.04677
2916, 0.04677
2917, 0.04677
2918, 0.04677
2919, 0.04677
2920, 0.04677
2921, 0.04677
2922, 0.04677
2923, 0.04677
2924, 0.04677
2925, 0.04677
2926, 0.04677
2927, 0.04677
2928, 0.04677
2929, 0.04677
2930, 0.04677
2931, 0.04677
2932, 0.04677
2933, 0.04677
2934, 0.04677
2935, 0.04677
2936, 0.04677
2937, 0.04677
2938, 0.04677
2939, 0.04677
2940, 0.04677
2941, 0.04677
2942, 0.04677
2943, 0.04677
2944, 0.04677
2945, 0.04677
2946, 0.04677
2947, 0.04677
2948, 0.04677
2949, 0.04677
2950, 0.04677
2951, 0.04677
2952, 0.04677
2953, 0.04677
2954, 0.04677
2955, 0.04677
2956, 0.04677
2957, 0.04677
2958, 0.04677
2959, 0.04677
2960, 0.04677
2961, 0.04677
2962, 0.04677
2963, 0.04677
2964, 0.04677
2965, 0.04677
2966, 0.04677
2967, 0.04677
2968, 0.04677
2969, 0.04677
2970, 0.04677
2971, 0.04677
2972, 0.04677
2973, 0.04677
2974, 0.04677
2975, 0.04677
2976, 0.04677
2977, 0.04677
2978, 0.04677
2979, 0.04677
2980, 0.04677
2981, 0.04677
2982, 0.04677
2983, 0.04677
2984, 0.04677
2985, 0.04677
2986, 0.04677
2987, 0.04677
2988, 0.04677
2989, 0.04677
2990, 0.04677
2991, 0.04677
2992, 0.04677
2993, 0.04677
2994, 0.04677
2995, 0.04677
2996, 0.04677
2997, 0.04677
2998, 0.04677
2999, 0.04677
3000, 0.04677
3001, 0.04677
3002, 0.04677
3003, 0.04677
3004, 0.04677
3005, 0.04677
3006, 0.04677
3007, 0.04677
3008, 0.04677
3009, 0.04677
3010, 0.04677
3011, 0.04677
3012, 0.04677
3013, 0.04677
3014, 0.04677
3015, 0.04677
3016, 0.04677
3017, 0.04677
3018, 0.04677
3019, 0.04677
3020, 0.04677
3021, 0.04677
3022, 0.04677
3023, 0.04677
3024, 0.04677
3025, 0.04677
3026, 0.04677
3027, 0.04677
3028, 0.04677
3029, 0.04677
3030, 0.04677
3031, 0.04677
3032, 0.04677
3033, 0.04677
3034, 0.04677
3035, 0.04677
3036, 0.04677
3037, 0.04677
3038, 0.04677
3039, 0.04677
3040, 0.04677
3041, 0.04677
3042, 0.04677
3043, 0.04677
3044, 0.04677
3045, 0.04677
3046, 0.04677
3047, 0.04677
3048, 0.04677
3049, 0.04677
3050, 0.04677
3051, 0.04677
3052, 0.04677
3053, 0.04677
3054, 0.04677
3055, 0.04677
3056, 0.04677
3057, 0.04677
3058, 0.04677
3059, 0.04677
3060, 0.04677
3061, 0.04677
3062, 0.04677
3063, 0.04677
3064, 0.04677
3065, 0.04677
3066, 0.04677
3067, 0.04677
3068, 0.04677
3069, 0.04677
3070, 0.04677
3071, 0.04677
3072, 0.04677
3073, 0.04677
3074, 0.04677
3075, 0.04677
3076, 0.04677
3077, 0.04677
3078, 0.04677
3079, 0.04677
3080, 0.04677
3081, 0.04677
3082, 0.04677
3083, 0.04677
3084, 0.04677
3085, 0.04677
3086, 0.04677
3087, 0.04677
3088, 0.04677
3089, 0.04677
3090, 0.04677
3091, 0.04677
3092, 0.04677
3093, 0.04677
3094, 0.04677
3095, 0.04677
3096, 0.04677
3097, 0.04677
3098, 0.04677
3099, 0.04677
3100, 0.04677
3101, 0.04677
3102, 0.04677
3103, 0.04677
3104, 0.04677
3105, 0.04677
3106, 0.04677
3107, 0.04677
3108, 0.04677
3109, 0.04677
3110, 0.04677
3111, 0.04677
3112, 0.04677
3113, 0.04677
3114, 0.04677
3115, 0.04677
3116, 0.04677
3117, 0.04677
3118, 0.04677
3119, 0.04677
3120, 0.04677
3121, 0.04677
3122, 0.04677
3123, 0.04677
3124, 0.04677
3125, 0.04677
3126, 0.04677
3127, 0.04677
3128, 0.04677
3129, 0.04677
3130, 0.04677
3131, 0.04677
3132, 0.04677
3133, 0.04677
3134, 0.04677
3135, 0.04677
3136, 0.04677
3137, 0.04677
3138, 0.04677
3139, 0.04677
3140, 0.04677
3141, 0.04677
3142, 0.04677
3143, 0.04677
3144, 0.04677
3145, 0.04677
3146, 0.04677
3147, 0.04677
3148, 0.04677
3149, 0.04677
3150, 0.04677
3151, 0.04677
3152, 0.04677
3153, 0.04677
3154, 0.04677
3155, 0.04677
3156, 0.04677
3157, 0.04677
3158, 0.04677
3159, 0.04677
3160, 0.04677
3161, 0.04677
3162, 0.04677
3163, 0.04677
3164, 0.04677
3165, 0.04677
3166, 0.04677
3167, 0.04677
3168, 0.04677
3169, 0.04677
3170, 0.04677
3171, 0.04677
3172, 0.04677
3173, 0.04677
3174, 0.04677
3175, 0.04677
3176, 0.04677
3177, 0.04677
3178, 0.04677
3179, 0.04677
3180, 0.04677
3181, 0.04677
3182, 0.04677
3183, 0.04677
3184, 0.04677
3185, 0.04677
3186, 0.04677
3187, 0.04677
3188, 0.04677
3189, 0.04677
3190, 0.04677
3191, 0.04677
3192, 0.04677
3193, 0.04677
3194, 0.04677
3195, 0.04677
3196, 0.04677
3197, 0.04677
3198, 0.04677
3199, 0.04677
3200, 0.04677
3201, 0.04677
3202, 0.04677
3203, 0.04677
3204, 0.04677
3205, 0.04677
3206, 0.04677
3207, 0.04677
3208, 0.04677
3209, 0.04677
3210, 0.04677
3211, 0.04677
3212, 0.04677
3213, 0.04677
3214, 0.04677
3215, 0.04677
3216, 0.04677
3217, 0.04677
3218, 0.04677
3219, 0.04677
3220, 0.04677
