T, P
1653, 0.24642
1654, 0.24326
1655, 0.24436
1656, 0.23664
1657, 0.23577
1658, 0.22168
1659, 0.22051
1660, 0.22623
1661, 0.22453
1662, 0.22852
1663, 0.24872
1664, 0.25512
1665, 0.25709
1666, 0.25626
1667, 0.25434
1668, 0.2538
1669, 0.2531
1670, 0.25273
1671, 0.25261
1672, 0.25265
1673, 0.25252
1674, 0.25488
1675, 0.26385
1676, 0.26726
1677, 0.25628
1678, 0.25251
1679, 0.24993
1680, 0.24166
1681, 0.24436
1682, 0.243
1683, 0.24176
1684, 0.24121
1685, 0.24051
1686, 0.24436
1687, 0.25431
1688, 0.26623
1689, 0.26773
1690, 0.26423
1691, 0.261
1692, 0.2586
1693, 0.25578
1694, 0.2554
1695, 0.25431
1696, 0.25553
1697, 0.25517
1698, 0.25942
1699, 0.27741
1700, 0.28019
1701, 0.26135
1702, 0.25887
1703, 0.25282
1704, 0.24677
1705, 0.2492
1706, 0.24612
1707, 0.24439
1708, 0.24688
1709, 0.24728
1710, 0.24739
1711, 0.26126
1712, 0.2727
1713, 0.28328
1714, 0.28668
1715, 0.28318
1716, 0.28355
1717, 0.2733
1718, 0.26729
1719, 0.25924
1720, 0.26144
1721, 0.25685
1722, 0.26529
1723, 0.29424
1724, 0.29893
1725, 0.26736
1726, 0.25727
1727, 0.25287
1728, 0.24577
1729, 0.25212
1730, 0.24587
1731, 0.24434
1732, 0.24488
1733, 0.24541
1734, 0.24952
1735, 0.2689
1736, 0.29324
1737, 0.29373
1738, 0.2733
1739, 0.26636
1740, 0.2595
1741, 0.25535
1742, 0.255
1743, 0.25471
1744, 0.25524
1745, 0.2572
1746, 0.27051
1747, 0.28391
1748, 0.2933
1749, 0.27941
1750, 0.26186
1751, 0.25432
1752, 0.24587
1753, 0.24594
1754, 0.24278
1755, 0.24341
1756, 0.24349
1757, 0.24241
1758, 0.24436
1759, 0.2565
1760, 0.2759
1761, 0.278
1762, 0.27327
1763, 0.26241
1764, 0.25722
1765, 0.25429
1766, 0.24929
1767, 0.24484
1768, 0.24756
1769, 0.25144
1770, 0.25524
1771, 0.26658
1772, 0.26309
1773, 0.25402
1774, 0.24925
1775, 0.24441
1776, 0.2415
1777, 0.25091
1778, 0.2466
1779, 0.24364
1780, 0.24351
1781, 0.2424
1782, 0.24239
1783, 0.23872
1784, 0.24206
1785, 0.24101
1786, 0.23637
1787, 0.22415
1788, 0.22044
1789, 0.21942
1790, 0.21684
1791, 0.21736
1792, 0.22142
1793, 0.23435
1794, 0.25062
1795, 0.25711
1796, 0.25634
1797, 0.25124
1798, 0.23925
1799, 0.23597
1800, 0.2208
1801, 0.22028
1802, 0.21763
1803, 0.21396
1804, 0.2094
1805, 0.20939
1806, 0.21326
1807, 0.2093
1808, 0.20931
1809, 0.21443
1810, 0.21751
1811, 0.21584
1812, 0.2175
1813, 0.21756
1814, 0.21749
1815, 0.2175
1816, 0.21768
1817, 0.21763
1818, 0.2221
1819, 0.24278
1820, 0.24885
1821, 0.24036
1822, 0.22987
1823, 0.22478
1824, 0.21924
1825, 0.21585
1826, 0.21328
1827, 0.2094
1828, 0.21466
1829, 0.21763
1830, 0.22023
1831, 0.23685
1832, 0.24618
1833, 0.24929
1834, 0.2515
1835, 0.2528
1836, 0.25321
1837, 0.25439
1838, 0.25932
1839, 0.25952
1840, 0.26339
1841, 0.25732
1842, 0.26028
1843, 0.26538
1844, 0.28942
1845, 0.26493
1846, 0.25335
1847, 0.24901
1848, 0.24455
1849, 0.2419
1850, 0.24175
1851, 0.24045
1852, 0.24084
1853, 0.24131
1854, 0.24238
1855, 0.25102
1856, 0.26677
1857, 0.2626
1858, 0.26129
1859, 0.25579
1860, 0.25483
1861, 0.25399
1862, 0.24589
1863, 0.24467
1864, 0.24717
1865, 0.25299
1866, 0.25715
1867, 0.26886
1868, 0.2861
1869, 0.26227
1870, 0.25633
1871, 0.25225
1872, 0.24403
1873, 0.24352
1874, 0.24233
1875, 0.24239
1876, 0.24235
1877, 0.2434
1878, 0.24613
1879, 0.25925
1880, 0.26849
1881, 0.27682
1882, 0.26852
1883, 0.26427
1884, 0.26024
1885, 0.2564
1886, 0.25849
1887, 0.25713
1888, 0.25997
1889, 0.26031
1890, 0.26725
1891, 0.28182
1892, 0.30983
1893, 0.26795
1894, 0.25719
1895, 0.25384
1896, 0.24437
1897, 0.24725
1898, 0.24532
1899, 0.24374
1900, 0.24428
1901, 0.24347
1902, 0.24845
1903, 0.25868
1904, 0.28361
1905, 0.29942
1906, 0.28384
1907, 0.27376
1908, 0.26639
1909, 0.26025
1910, 0.25933
1911, 0.25837
1912, 0.26029
1913, 0.25842
1914, 0.26636
1915, 0.28829
1916, 0.31796
1917, 0.27859
1918, 0.26191
1919, 0.25809
1920, 0.25123
1921, 0.24538
1922, 0.24442
1923, 0.24261
1924, 0.24261
1925, 0.24509
1926, 0.25
1927, 0.25932
1928, 0.27521
1929, 0.26533
1930, 0.25745
1931, 0.2501
1932, 0.2416
1933, 0.24072
1934, 0.24022
1935, 0.24018
1936, 0.24137
1937, 0.24153
1938, 0.24878
1939, 0.25519
1940, 0.25563
1941, 0.2517
1942, 0.24155
1943, 0.24357
1944, 0.23869
1945, 0.23442
1946, 0.22737
1947, 0.21933
1948, 0.21951
1949, 0.21949
1950, 0.22024
1951, 0.21848
1952, 0.21945
1953, 0.23632
1954, 0.23641
1955, 0.23633
1956, 0.23917
1957, 0.23633
1958, 0.22739
1959, 0.21946
1960, 0.22456
1961, 0.22176
1962, 0.2303
1963, 0.25176
1964, 0.25637
1965, 0.24031
1966, 0.23491
1967, 0.23634
1968, 0.22578
1969, 0.24624
1970, 0.22138
1971, 0.22138
1972, 0.22125
1973, 0.22127
1974, 0.22127
1975, 0.22017
1976, 0.22019
1977, 0.22132
1978, 0.22016
1979, 0.22014
1980, 0.21648
1981, 0.20925
1982, 0.19865
1983, 0.15931
1984, 0.19927
1985, 0.20942
1986, 0.21694
1987, 0.23623
1988, 0.25122
1989, 0.24203
1990, 0.24455
1991, 0.25284
1992, 0.23741
1993, 0.23537
1994, 0.23428
1995, 0.23684
1996, 0.23634
1997, 0.23431
1998, 0.23633
1999, 0.25543
2000, 0.25733
2001, 0.25424
2002, 0.24823
2003, 0.2407
2004, 0.23697
2005, 0.23633
2006, 0.23635
2007, 0.23639
2008, 0.23976
2009, 0.24093
2010, 0.24641
2011, 0.2544
2012, 0.25799
2013, 0.25435
2014, 0.25128
2015, 0.24757
2016, 0.23976
2017, 0.24011
2018, 0.24032
2019, 0.24053
2020, 0.2408
2021, 0.24114
2022, 0.24167
2023, 0.25493
2024, 0.25723
2025, 0.256
2026, 0.25125
2027, 0.24226
2028, 0.24131
2029, 0.24083
2030, 0.24077
2031, 0.24082
2032, 0.24152
2033, 0.24259
2034, 0.24929
2035, 0.25763
2036, 0.27379
2037, 0.25622
2038, 0.25523
2039, 0.25425
2040, 0.24979
2041, 0.24488
2042, 0.24396
2043, 0.24367
2044, 0.24297
2045, 0.24431
2046, 0.2474
2047, 0.25725
2048, 0.26241
2049, 0.26254
2050, 0.25765
2051, 0.25554
2052, 0.25132
2053, 0.2454
2054, 0.25124
2055, 0.25164
2056, 0.25387
2057, 0.25521
2058, 0.25615
2059, 0.27451
2060, 0.31858
2061, 0.26679
2062, 0.25726
2063, 0.25704
2064, 0.25087
2065, 0.24739
2066, 0.24763
2067, 0.24635
2068, 0.24473
2069, 0.24735
2070, 0.24731
2071, 0.25723
2072, 0.26099
2073, 0.25873
2074, 0.25222
2075, 0.24407
2076, 0.24248
2077, 0.24232
2078, 0.24248
2079, 0.24426
2080, 0.25504
2081, 0.25829
2082, 0.25929
2083, 0.29535
2084, 0.32948
2085, 0.27924
2086, 0.28146
2087, 0.26792
2088, 0.25453
2089, 0.24264
2090, 0.24117
2091, 0.24179
2092, 0.24236
2093, 0.24434
2094, 0.24293
2095, 0.2403
2096, 0.24087
2097, 0.24148
2098, 0.24273
2099, 0.24248
2100, 0.25203
2101, 0.24518
2102, 0.24229
2103, 0.24288
2104, 0.25009
2105, 0.25426
2106, 0.2583
2107, 0.2592
2108, 0.26129
2109, 0.25927
2110, 0.25725
2111, 0.25524
2112, 0.25307
2113, 0.24214
2114, 0.24121
2115, 0.24161
2116, 0.24193
2117, 0.24341
2118, 0.24168
2119, 0.24034
2120, 0.24035
2121, 0.24161
2122, 0.24926
2123, 0.25073
2124, 0.25115
2125, 0.24937
2126, 0.24735
2127, 0.24951
2128, 0.24363
2129, 0.25213
2130, 0.25506
2131, 0.25878
2132, 0.25999
2133, 0.25629
2134, 0.25442
2135, 0.25545
2136, 0.25126
2137, 0.24094
2138, 0.2406
2139, 0.241
2140, 0.24133
2141, 0.24057
2142, 0.23971
2143, 0.22508
2144, 0.22549
2145, 0.24112
2146, 0.24229
2147, 0.24922
2148, 0.25308
2149, 0.25305
2150, 0.24476
2151, 0.24001
2152, 0.22935
2153, 0.22541
2154, 0.22573
2155, 0.24134
2156, 0.25294
2157, 0.25562
2158, 0.24994
2159, 0.25439
2160, 0.24388
2161, 0.23932
2162, 0.23043
2163, 0.22505
2164, 0.22714
2165, 0.2258
2166, 0.22957
2167, 0.22508
2168, 0.23632
2169, 0.23997
2170, 0.24071
2171, 0.2292
2172, 0.22426
2173, 0.22126
2174, 0.21846
2175, 0.21252
2176, 0.21592
2177, 0.22003
2178, 0.23175
2179, 0.25441
2180, 0.25803
2181, 0.2583
2182, 0.25606
2183, 0.25437
2184, 0.24719
2185, 0.24675
2186, 0.2417
2187, 0.24233
2188, 0.24135
2189, 0.23908
2190, 0.2449
2191, 0.2705
2192, 0.30475
2193, 0.31868
2194, 0.28739
2195, 0.2675
2196, 0.25826
2197, 0.24325
2198, 0.24141
2199, 0.24101
2200, 0.24134
2201, 0.24133
2202, 0.24757
2203, 0.26268
2204, 0.26932
2205, 0.27425
2206, 0.26769
2207, 0.2588
2208, 0.24907
2209, 0.24123
2210, 0.24241
2211, 0.24234
2212, 0.24238
2213, 0.24353
2214, 0.24236
2215, 0.25706
2216, 0.26841
2217, 0.27126
2218, 0.26353
2219, 0.25625
2220, 0.24297
2221, 0.24161
2222, 0.24125
2223, 0.24073
2224, 0.24118
2225, 0.24052
2226, 0.24197
2227, 0.25292
2228, 0.26035
2229, 0.26125
2230, 0.25795
2231, 0.2503
2232, 0.24159
2233, 0.24219
2234, 0.24238
2235, 0.24162
2236, 0.24242
2237, 0.24238
2238, 0.24439
2239, 0.25732
2240, 0.26996
2241, 0.28008
2242, 0.27393
2243, 0.26845
2244, 0.26118
2245, 0.25824
2246, 0.25632
2247, 0.25132
2248, 0.25054
2249, 0.24935
2250, 0.25715
2251, 0.25831
2252, 0.27398
2253, 0.28732
2254, 0.26145
2255, 0.25826
2256, 0.24981
2257, 0.24735
2258, 0.24338
2259, 0.24265
2260, 0.24276
2261, 0.24458
2262, 0.2474
2263, 0.26065
2264, 0.27918
2265, 0.29825
2266, 0.28835
2267, 0.2848
2268, 0.28913
2269, 0.27172
2270, 0.26201
2271, 0.2589
2272, 0.25815
2273, 0.25759
2274, 0.26066
2275, 0.27032
2276, 0.26932
2277, 0.26338
2278, 0.25979
2279, 0.25846
2280, 0.24776
2281, 0.24561
2282, 0.24336
2283, 0.24337
2284, 0.24421
2285, 0.24522
2286, 0.24382
2287, 0.24139
2288, 0.24341
2289, 0.25302
2290, 0.26025
2291, 0.26046
2292, 0.25927
2293, 0.25437
2294, 0.24587
2295, 0.24439
2296, 0.24437
2297, 0.24437
2298, 0.25296
2299, 0.26111
2300, 0.26352
2301, 0.26301
2302, 0.25935
2303, 0.25733
2304, 0.24698
2305, 0.24976
2306, 0.24732
2307, 0.2455
2308, 0.24497
2309, 0.24496
2310, 0.24434
2311, 0.24363
2312, 0.24734
2313, 0.24741
2314, 0.25236
2315, 0.25213
2316, 0.25235
2317, 0.24738
2318, 0.24446
2319, 0.24416
2320, 0.24438
2321, 0.24338
2322, 0.24562
2323, 0.257
2324, 0.25958
2325, 0.26129
2326, 0.2599
2327, 0.25846
2328, 0.25425
2329, 0.24458
2330, 0.24297
2331, 0.24219
2332, 0.24448
2333, 0.24738
2334, 0.25386
2335, 0.27083
2336, 0.29987
2337, 0.29852
2338, 0.28179
2339, 0.27023
2340, 0.26981
2341, 0.26839
2342, 0.26523
2343, 0.26396
2344, 0.26526
2345, 0.26396
2346, 0.2699
2347, 0.27399
2348, 0.29825
2349, 0.29813
2350, 0.28541
2351, 0.26192
2352, 0.2447
2353, 0.24535
2354, 0.2444
2355, 0.2417
2356, 0.24383
2357, 0.24446
2358, 0.24627
2359, 0.26377
2360, 0.27592
2361, 0.28713
2362, 0.27748
2363, 0.27964
2364, 0.28855
2365, 0.28482
2366, 0.27815
2367, 0.2684
2368, 0.27224
2369, 0.26425
2370, 0.26837
2371, 0.27109
2372, 0.27497
2373, 0.28109
2374, 0.26312
2375, 0.25817
2376, 0.24384
2377, 0.2434
2378, 0.24337
2379, 0.24142
2380, 0.24308
2381, 0.24452
2382, 0.24839
2383, 0.26116
2384, 0.27898
2385, 0.28432
2386, 0.29828
2387, 0.29439
2388, 0.28456
2389, 0.27454
2390, 0.27059
2391, 0.26747
2392, 0.26144
2393, 0.25965
2394, 0.26432
2395, 0.27275
2396, 0.27968
2397, 0.28504
2398, 0.27736
2399, 0.26333
2400, 0.25602
2401, 0.25165
2402, 0.24837
2403, 0.24318
2404, 0.24142
2405, 0.24135
2406, 0.24836
2407, 0.26923
2408, 0.2826
2409, 0.28895
2410, 0.28918
2411, 0.28041
2412, 0.28197
2413, 0.27168
2414, 0.26738
2415, 0.26213
2416, 0.26149
2417, 0.25905
2418, 0.26233
2419, 0.26842
2420, 0.27988
2421, 0.28424
2422, 0.26625
2423, 0.25978
2424, 0.24365
2425, 0.24238
2426, 0.24198
2427, 0.24094
2428, 0.2397
2429, 0.23977
2430, 0.24176
2431, 0.25505
2432, 0.27043
2433, 0.28039
2434, 0.27162
2435, 0.2673
2436, 0.26471
2437, 0.26125
2438, 0.24952
2439, 0.24447
2440, 0.24481
2441, 0.24895
2442, 0.24712
2443, 0.25826
2444, 0.26212
2445, 0.26153
2446, 0.25233
2447, 0.24344
2448, 0.23973
2449, 0.24047
2450, 0.2373
2451, 0.22921
2452, 0.22638
2453, 0.22459
2454, 0.22871
2455, 0.23419
2456, 0.24024
2457, 0.24405
2458, 0.24187
2459, 0.23768
2460, 0.23498
2461, 0.22122
2462, 0.22021
2463, 0.22016
2464, 0.22125
2465, 0.22688
2466, 0.23809
2467, 0.24725
2468, 0.25927
2469, 0.26338
2470, 0.26123
2471, 0.25549
2472, 0.25078
2473, 0.23379
2474, 0.22031
2475, 0.21845
2476, 0.21988
2477, 0.22032
2478, 0.22259
2479, 0.21849
2480, 0.21893
2481, 0.22555
2482, 0.22756
2483, 0.22701
2484, 0.22564
2485, 0.22373
2486, 0.21513
2487, 0.21282
2488, 0.20934
2489, 0.21843
2490, 0.2197
2491, 0.23902
2492, 0.2424
2493, 0.24443
2494, 0.24093
2495, 0.23667
2496, 0.22915
2497, 0.2328
2498, 0.22516
2499, 0.22176
2500, 0.22025
2501, 0.21943
2502, 0.22529
2503, 0.25422
2504, 0.26194
2505, 0.26624
2506, 0.26103
2507, 0.25326
2508, 0.24242
2509, 0.24098
2510, 0.24092
2511, 0.24092
2512, 0.24236
2513, 0.25003
2514, 0.26239
2515, 0.26729
2516, 0.2673
2517, 0.27684
2518, 0.27919
2519, 0.27049
2520, 0.25752
2521, 0.24632
2522, 0.24204
2523, 0.24122
2524, 0.23949
2525, 0.23916
2526, 0.2414
2527, 0.25932
2528, 0.26876
2529, 0.28
2530, 0.26694
2531, 0.26226
2532, 0.26132
2533, 0.25323
2534, 0.24269
2535, 0.24204
2536, 0.24307
2537, 0.24239
2538, 0.25316
2539, 0.26044
2540, 0.26177
2541, 0.26925
2542, 0.26719
2543, 0.25332
2544, 0.24138
2545, 0.23971
2546, 0.23995
2547, 0.23751
2548, 0.23521
2549, 0.23528
2550, 0.23839
2551, 0.24782
2552, 0.2602
2553, 0.27127
2554, 0.26123
2555, 0.25793
2556, 0.25263
2557, 0.24282
2558, 0.24169
2559, 0.24251
2560, 0.24229
2561, 0.24197
2562, 0.2456
2563, 0.2539
2564, 0.25764
2565, 0.25825
2566, 0.25335
2567, 0.2455
2568, 0.23935
2569, 0.23002
2570, 0.2269
2571, 0.22167
2572, 0.21959
2573, 0.21996
2574, 0.22564
2575, 0.24445
2576, 0.25054
2577, 0.25266
2578, 0.24842
2579, 0.24102
2580, 0.23887
2581, 0.23374
2582, 0.22938
2583, 0.22431
2584, 0.22435
2585, 0.22737
2586, 0.23985
2587, 0.24543
2588, 0.24925
2589, 0.2508
2590, 0.24925
2591, 0.24802
2592, 0.23853
2593, 0.22718
2594, 0.22162
2595, 0.21979
2596, 0.21847
2597, 0.21848
2598, 0.22709
2599, 0.24149
2600, 0.24909
2601, 0.25192
2602, 0.25006
2603, 0.24958
2604, 0.2492
2605, 0.24701
2606, 0.24744
2607, 0.24567
2608, 0.24513
2609, 0.24296
2610, 0.24245
2611, 0.24627
2612, 0.24624
2613, 0.25484
2614, 0.24807
2615, 0.24338
2616, 0.23975
2617, 0.23634
2618, 0.2364
2619, 0.23367
2620, 0.22959
2621, 0.22729
2622, 0.22734
2623, 0.22694
2624, 0.23434
2625, 0.2403
2626, 0.2459
2627, 0.24448
2628, 0.24293
2629, 0.24441
2630, 0.23845
2631, 0.23638
2632, 0.23293
2633, 0.23067
2634, 0.23643
2635, 0.24131
2636, 0.24272
2637, 0.24675
2638, 0.23954
2639, 0.2484
2640, 0.23648
2641, 0.22747
2642, 0.22532
2643, 0.22286
2644, 0.21926
2645, 0.21899
2646, 0.22015
2647, 0.21889
2648, 0.21891
2649, 0.2197
2650, 0.22237
2651, 0.22024
2652, 0.22134
2653, 0.21868
2654, 0.21863
2655, 0.21763
2656, 0.2169
2657, 0.21691
2658, 0.21995
2659, 0.2316
2660, 0.23793
2661, 0.24735
2662, 0.24642
2663, 0.24883
2664, 0.24082
2665, 0.23439
2666, 0.22904
2667, 0.23004
2668, 0.22505
2669, 0.22477
2670, 0.23332
2671, 0.2506
2672, 0.26426
2673, 0.27832
2674, 0.27016
2675, 0.2698
2676, 0.26433
2677, 0.26022
2678, 0.25189
2679, 0.24967
2680, 0.24876
2681, 0.24648
2682, 0.25028
2683, 0.25779
2684, 0.26182
2685, 0.26227
2686, 0.25574
2687, 0.24524
2688, 0.23639
2689, 0.2369
2690, 0.23338
2691, 0.22429
2692, 0.22057
2693, 0.22155
2694, 0.23212
2695, 0.24313
2696, 0.25524
2697, 0.25155
2698, 0.2488
2699, 0.24258
2700, 0.24096
2701, 0.23933
2702, 0.24007
2703, 0.23974
2704, 0.23975
2705, 0.23985
2706, 0.24136
2707, 0.24714
2708, 0.25467
2709, 0.25925
2710, 0.25531
2711, 0.25425
2712, 0.24372
2713, 0.2384
2714, 0.23938
2715, 0.23737
2716, 0.23634
2717, 0.23792
2718, 0.24365
2719, 0.25182
2720, 0.26932
2721, 0.28055
2722, 0.26354
2723, 0.25393
2724, 0.24928
2725, 0.24427
2726, 0.24128
2727, 0.24144
2728, 0.24001
2729, 0.2407
2730, 0.24327
2731, 0.24713
2732, 0.2483
2733, 0.24956
2734, 0.24833
2735, 0.24368
2736, 0.23878
2737, 0.23489
2738, 0.23413
2739, 0.2321
2740, 0.22933
2741, 0.23221
2742, 0.23974
2743, 0.25174
2744, 0.25461
2745, 0.2545
2746, 0.2493
2747, 0.24407
2748, 0.2404
2749, 0.23749
2750, 0.23713
2751, 0.23634
2752, 0.23498
2753, 0.23507
2754, 0.23882
2755, 0.2474
2756, 0.25256
2757, 0.25326
2758, 0.24959
2759, 0.24714
2760, 0.2408
2761, 0.23654
2762, 0.23635
2763, 0.23225
2764, 0.22739
2765, 0.22913
2766, 0.23636
2767, 0.24822
2768, 0.24773
2769, 0.25111
2770, 0.24922
2771, 0.24921
2772, 0.2503
2773, 0.24825
2774, 0.24827
2775, 0.24638
2776, 0.24711
2777, 0.24323
2778, 0.24731
2779, 0.24816
2780, 0.24787
2781, 0.24726
2782, 0.24232
2783, 0.24228
2784, 0.24053
2785, 0.23767
2786, 0.23436
2787, 0.22933
2788, 0.22726
2789, 0.22723
2790, 0.22713
2791, 0.2272
2792, 0.22837
2793, 0.24124
2794, 0.24178
2795, 0.24193
2796, 0.24168
2797, 0.24029
2798, 0.23719
2799, 0.23341
2800, 0.22839
2801, 0.22962
2802, 0.23342
2803, 0.23881
2804, 0.24323
2805, 0.24299
2806, 0.2444
2807, 0.23979
2808, 0.23619
2809, 0.23887
2810, 0.233
2811, 0.22627
2812, 0.2235
2813, 0.22434
2814, 0.22539
2815, 0.22097
2816, 0.21941
2817, 0.23338
2818, 0.237
2819, 0.23775
2820, 0.24015
2821, 0.23341
2822, 0.22433
2823, 0.22019
2824, 0.21951
2825, 0.22353
2826, 0.23335
2827, 0.24084
2828, 0.24321
2829, 0.24774
2830, 0.24802
2831, 0.24805
2832, 0.24233
2833, 0.24045
2834, 0.23851
2835, 0.23489
2836, 0.23149
2837, 0.23224
2838, 0.2395
2839, 0.2502
2840, 0.25354
2841, 0.26143
2842, 0.2525
2843, 0.25238
2844, 0.25048
2845, 0.24726
2846, 0.24324
2847, 0.2407
2848, 0.23958
2849, 0.2396
2850, 0.24322
2851, 0.24724
2852, 0.25074
2853, 0.25099
2854, 0.24925
2855, 0.24909
2856, 0.23942
2857, 0.23832
2858, 0.23602
2859, 0.23344
2860, 0.23096
2861, 0.23392
2862, 0.23834
2863, 0.24547
2864, 0.2534
2865, 0.25611
2866, 0.25302
2867, 0.25137
2868, 0.25242
2869, 0.25147
2870, 0.2503
2871, 0.24871
2872, 0.2471
2873, 0.24723
2874, 0.24772
2875, 0.25005
2876, 0.25065
2877, 0.25223
2878, 0.25025
2879, 0.2473
2880, 0.24106
2881, 0.23433
2882, 0.23116
2883, 0.22433
2884, 0.22144
2885, 0.2204
2886, 0.22021
2887, 0.21859
2888, 0.22012
2889, 0.22232
2890, 0.22539
2891, 0.22425
2892, 0.22282
2893, 0.21547
2894, 0.20942
2895, 0.20571
2896, 0.21323
2897, 0.2153
2898, 0.21991
2899, 0.22768
2900, 0.23426
2901, 0.23828
2902, 0.23802
2903, 0.23435
2904, 0.2274
2905, 0.23096
2906, 0.22371
2907, 0.22239
2908, 0.22353
2909, 0.21879
2910, 0.22929
2911, 0.24398
2912, 0.25293
2913, 0.25924
2914, 0.25483
2915, 0.25334
2916, 0.25338
2917, 0.25317
2918, 0.25207
2919, 0.24922
2920, 0.24606
2921, 0.24388
2922, 0.24229
2923, 0.24447
2924, 0.24732
2925, 0.24666
2926, 0.24408
2927, 0.24178
2928, 0.23777
2929, 0.23759
2930, 0.23611
2931, 0.23441
2932, 0.23249
2933, 0.23435
2934, 0.23847
2935, 0.24618
2936, 0.25226
2937, 0.25543
2938, 0.25624
2939, 0.25371
2940, 0.25126
2941, 0.24426
2942, 0.2433
2943, 0.24077
2944, 0.24058
2945, 0.24073
2946, 0.24119
2947, 0.24835
2948, 0.24928
2949, 0.24827
2950, 0.24925
2951, 0.24824
2952, 0.24423
2953, 0.24285
2954, 0.23811
2955, 0.23633
2956, 0.23437
2957, 0.23388
2958, 0.23673
2959, 0.23594
2960, 0.24109
2961, 0.24548
2962, 0.248
2963, 0.24558
2964, 0.24423
2965, 0.24327
2966, 0.23093
2967, 0.2314
2968, 0.23309
2969, 0.23305
2970, 0.23572
2971, 0.24424
2972, 0.24604
2973, 0.24432
2974, 0.24379
2975, 0.24439
2976, 0.24258
2977, 0.22905
2978, 0.22449
2979, 0.22223
2980, 0.2202
2981, 0.2201
2982, 0.22062
2983, 0.22021
2984, 0.22029
2985, 0.22044
2986, 0.22023
2987, 0.21971
2988, 0.22255
2989, 0.22844
2990, 0.22421
2991, 0.22043
2992, 0.22021
2993, 0.22053
2994, 0.22815
2995, 0.24224
2996, 0.24567
2997, 0.24437
2998, 0.24432
2999, 0.24107
3000, 0.23929
3001, 0.23634
3002, 0.23502
3003, 0.23876
3004, 0.23876
3005, 0.23915
3006, 0.23563
3007, 0.25102
3008, 0.25521
3009, 0.26059
3010, 0.26233
3011, 0.25526
3012, 0.25811
3013, 0.25717
3014, 0.25463
3015, 0.25324
3016, 0.25127
3017, 0.24825
3018, 0.25135
3019, 0.25352
3020, 0.25229
3021, 0.25206
3022, 0.25081
3023, 0.24771
3024, 0.2422
3025, 0.23546
3026, 0.23488
3027, 0.23041
3028, 0.23025
3029, 0.2345
3030, 0.23552
3031, 0.24144
3032, 0.25609
3033, 0.25806
3034, 0.25529
3035, 0.25454
3036, 0.25434
3037, 0.25326
3038, 0.25186
3039, 0.24946
3040, 0.24542
3041, 0.24222
3042, 0.24398
3043, 0.24635
3044, 0.2483
3045, 0.24928
3046, 0.24741
3047, 0.2433
3048, 0.23931
3049, 0.22935
3050, 0.22723
3051, 0.22812
3052, 0.22827
3053, 0.23326
3054, 0.23935
3055, 0.25113
3056, 0.25435
3057, 0.25402
3058, 0.25128
3059, 0.24524
3060, 0.24326
3061, 0.23848
3062, 0.23722
3063, 0.23669
3064, 0.23919
3065, 0.24213
3066, 0.24831
3067, 0.25029
3068, 0.25109
3069, 0.25248
3070, 0.25213
3071, 0.24731
3072, 0.23841
3073, 0.23131
3074, 0.22569
3075, 0.2263
3076, 0.22629
3077, 0.22767
3078, 0.22638
3079, 0.23123
3080, 0.23726
3081, 0.23914
3082, 0.23966
3083, 0.23824
3084, 0.23498
3085, 0.22583
3086, 0.22301
3087, 0.22402
3088, 0.22405
3089, 0.22409
3090, 0.22936
3091, 0.23527
3092, 0.24482
3093, 0.2495
3094, 0.24972
3095, 0.24928
3096, 0.23861
3097, 0.2375
3098, 0.22779
3099, 0.22701
3100, 0.2239
3101, 0.22776
3102, 0.23326
3103, 0.24433
3104, 0.24921
3105, 0.25229
3106, 0.25081
3107, 0.24834
3108, 0.24786
3109, 0.24471
3110, 0.23823
3111, 0.23431
3112, 0.23553
3113, 0.2383
3114, 0.24525
3115, 0.24729
3116, 0.24755
3117, 0.24861
3118, 0.24804
3119, 0.24531
3120, 0.23829
3121, 0.23022
3122, 0.22355
3123, 0.22142
3124, 0.22098
3125, 0.22104
3126, 0.22263
3127, 0.22119
3128, 0.22822
3129, 0.23343
3130, 0.23486
3131, 0.23226
3132, 0.23137
3133, 0.22634
3134, 0.22426
3135, 0.2213
3136, 0.22128
3137, 0.22129
3138, 0.22539
3139, 0.2356
3140, 0.24424
3141, 0.24521
3142, 0.2437
3143, 0.23654
3144, 0.22619
3145, 0.21975
3146, 0.21847
3147, 0.21816
3148, 0.21587
3149, 0.21518
3150, 0.21466
3151, 0.21426
3152, 0.21694
3153, 0.21828
3154, 0.22212
3155, 0.22266
3156, 0.22029
3157, 0.21719
3158, 0.20932
3159, 0.20805
3160, 0.21328
3161, 0.21436
3162, 0.21959
3163, 0.22095
3164, 0.22995
3165, 0.23831
3166, 0.24324
3167, 0.24154
3168, 0.22706
3169, 0.22767
3170, 0.22212
3171, 0.22376
3172, 0.22196
3173, 0.22155
3174, 0.22215
3175, 0.24727
3176, 0.25023
3177, 0.24867
3178, 0.24922
3179, 0.25171
3180, 0.25548
3181, 0.25274
3182, 0.25252
3183, 0.25245
3184, 0.25111
3185, 0.24784
3186, 0.24649
3187, 0.25026
3188, 0.25149
3189, 0.25058
3190, 0.24885
3191, 0.24794
3192, 0.24328
3193, 0.23917
3194, 0.23208
3195, 0.22633
3196, 0.22374
3197, 0.22641
3198, 0.23412
3199, 0.2464
3200, 0.25333
3201, 0.25441
3202, 0.25072
3203, 0.24597
3204, 0.24729
3205, 0.24575
3206, 0.2479
3207, 0.24913
3208, 0.24935
