T, P
196, 0.456277881214534
197, 0.456602981236774
198, 0.459185720302352
199, 0.467529954206524
200, 0.504248195607354
201, 0.509305307064428
202, 0.508962145929841
203, 0.507499195829758
204, 0.507806234739652
205, 0.504771967865408
206, 0.503778606686339
207, 0.503616056675219
208, 0.502550451046764
209, 0.503507690001139
210, 0.511147540523791
211, 0.509251123727388
212, 0.500292812003428
213, 0.49285163371659
214, 0.461587848244462
215, 0.458138175786243
216, 0.455266458923119
217, 0.454760747777411
218, 0.45383963104773
219, 0.451293014206846
220, 0.4518167864649
221, 0.453261675452636
222, 0.452990758767435
223, 0.460648670402434
224, 0.48465188871119
225, 0.489203289022557
226, 0.491009400257227
227, 0.492761328154856
228, 0.497059872893369
229, 0.49285163371659
230, 0.496590283972355
231, 0.492833572604243
232, 0.498414456319371
233, 0.496409672848888
234, 0.511707435006538
235, 0.517071585373506
236, 0.509811018210135
237, 0.502568512159111
238, 0.489727061280611
239, 0.470130754384448
240, 0.459185720302352
241, 0.458571642482564
242, 0.457018386820748
243, 0.456368186776267
244, 0.455519314495973
245, 0.455681864507093
246, 0.4605583648407
247, 0.473002471247573
248, 0.50628910130253
249, 0.511996412804085
250, 0.511869985017658
251, 0.507715929177919
252, 0.504194012270313
253, 0.501376478744229
254, 0.494838356074726
255, 0.490973278032533
256, 0.490305016875706
257, 0.493411528199337
258, 0.509088573716267
259, 0.516493629778412
260, 0.505891756830903
261, 0.499136900813239
262, 0.490973278032533
263, 0.479703143928196
264, 0.459727553672752
265, 0.460269387043153
266, 0.459510820324592
267, 0.45837297024675
268, 0.458535520257871
269, 0.45831878690971
270, 0.459005109178885
271, 0.460197142593767
272, 0.461515603795075
273, 0.462671514985264
274, 0.484976988733431
275, 0.485645249890258
276, 0.476036738121817
277, 0.475820004773657
278, 0.471069932226476
279, 0.467529954206524
280, 0.474754399145202
281, 0.476596632604565
282, 0.494729989400646
283, 0.509016329266881
284, 0.500690156475055
285, 0.489058800123784
286, 0.463646815051985
287, 0.463159165018624
288, 0.460431937054273
289, 0.461623970469155
290, 0.461027953761714
291, 0.460197142593767
292, 0.456043086754027
293, 0.45394799772181
294, 0.452665658745195
295, 0.44957720853391
296, 0.451780664240207
297, 0.45815623689859
298, 0.46044999816662
299, 0.462400598300063
300, 0.463538448377905
301, 0.463177226130971
302, 0.462274170513636
303, 0.46044999816662
304, 0.463086920569238
305, 0.464694359568093
306, 0.471900743394424
307, 0.48006436617513
308, 0.474790521369895
309, 0.465127826264414
310, 0.463339776142091
311, 0.463375898366785
312, 0.460431937054273
313, 0.456765531247895
314, 0.456332064551574
315, 0.451834847577247
316, 0.451726480903167
317, 0.447843341748628
318, 0.454236975519357
319, 0.471593704484531
320, 0.501213928733109
321, 0.503868912248073
322, 0.504808090090101
323, 0.50623491796549
324, 0.50639746797661
325, 0.503200651091245
326, 0.500220567554041
327, 0.495795595029101
328, 0.494188156030245
329, 0.496301306174808
330, 0.52164104679722
331, 0.52404317473933
332, 0.50858286257056
333, 0.494820294962379
334, 0.479251616119529
335, 0.466644959701536
336, 0.460413875941927
337, 0.461714276030889
338, 0.4600165314703
339, 0.45842715358379
340, 0.460215203706113
341, 0.460955709312328
342, 0.460377753717233
343, 0.480353343972677
344, 0.506848995785278
345, 0.508059090312506
346, 0.50852867923352
347, 0.507426951380372
348, 0.510099996007682
349, 0.509269184839734
350, 0.509034390379227
351, 0.509377551513815
352, 0.505747267932129
353, 0.508221640323626
354, 0.51983493556255
355, 0.521966146819461
356, 0.516421385329025
357, 0.507679806953225
358, 0.496391611736542
359, 0.474086137988374
360, 0.461858764929662
361, 0.462183864951903
362, 0.460359692604887
363, 0.458625825819604
364, 0.459835920346833
365, 0.46039581482958
366, 0.461858764929662
367, 0.485482699879138
368, 0.505259617898768
369, 0.51492231300425
370, 0.530779969644647
371, 0.525524185951759
372, 0.51940146886623
373, 0.514091501836302
374, 0.509106634828614
375, 0.500184445329347
376, 0.496463856185928
377, 0.498161600746518
378, 0.518046885440228
379, 0.502857489956658
380, 0.496373550624195
381, 0.492219494784455
382, 0.485573005440872
383, 0.466482409690416
384, 0.460197142593767
385, 0.461208564885181
386, 0.456115331203414
387, 0.454164731069971
388, 0.454164731069971
389, 0.453135247666209
390, 0.45607920897872
391, 0.470889321103009
392, 0.502965856630738
393, 0.504482990067861
394, 0.499967711981187
395, 0.496752833983475
396, 0.496481917298275
397, 0.49743915625265
398, 0.504844212314794
399, 0.503561873338179
400, 0.503634117787566
401, 0.5042662567197
402, 0.523284608020769
403, 0.547197520767792
404, 0.505115128999995
405, 0.496445795073582
406, 0.492978061503016
407, 0.470040448822715
408, 0.462978553895157
409, 0.463556509490252
410, 0.460377753717233
411, 0.458481336920831
412, 0.456837775697281
413, 0.459330209201125
414, 0.460431937054273
415, 0.477084282637926
416, 0.504519112292554
417, 0.511960290579392
418, 0.509052451491574
419, 0.505006762325915
420, 0.509702651536055
421, 0.503850851135726
422, 0.49994965086884
423, 0.491244194717734
424, 0.489185227910211
425, 0.492743267042509
426, 0.504067584483887
427, 0.494513256052485
428, 0.491171950268347
429, 0.485536883216178
430, 0.46476660401748
431, 0.46252702608649
432, 0.456440431225654
433, 0.452774025419275
434, 0.452575353183462
435, 0.450967914184606
436, 0.451094341971033
437, 0.450281591915431
438, 0.450444141926552
439, 0.44908955850055
440, 0.455067786687305
441, 0.460468059278967
442, 0.466771387487963
443, 0.468649743172019
444, 0.481057727354198
445, 0.48006436617513
446, 0.467638320880605
447, 0.464152526197692
448, 0.464423442882893
449, 0.467024243060817
450, 0.485410455429752
451, 0.48672891663106
452, 0.470925443327703
453, 0.460377753717233
454, 0.46050418150366
455, 0.461208564885181
456, 0.453659019924263
457, 0.455103908911999
458, 0.450624753050019
459, 0.448132319546175
460, 0.446669369446093
461, 0.446398452760892
462, 0.445657947154678
463, 0.433394451871272
464, 0.441810930224832
465, 0.449649452983297
466, 0.459835920346833
467, 0.463086920569238
468, 0.464188648422386
469, 0.463574570602598
470, 0.461064075986408
471, 0.454977481125572
472, 0.450805364173486
473, 0.452340558722955
474, 0.464080281748306
475, 0.465308437387881
476, 0.463700998389025
477, 0.461623970469155
478, 0.455844414518213
479, 0.458643886931951
480, 0.448240686220255
481, 0.440420224574136
482, 0.444574280413876
483, 0.431317423951403
484, 0.431407729513136
485, 0.444483974852143
486, 0.444628463750916
487, 0.459438575875205
488, 0.49296000039067
489, 0.493032244840056
490, 0.49290581705363
491, 0.494567439389525
492, 0.499281389712013
493, 0.502532389934418
494, 0.502658817720844
495, 0.498197722971211
496, 0.492869694828936
497, 0.492291739233842
498, 0.502785245507271
499, 0.502532389934418
500, 0.502550451046764
501, 0.492815511491896
502, 0.483730771981509
503, 0.465037520702681
504, 0.457758892426963
505, 0.452774025419275
506, 0.45149168644266
507, 0.453640958811917
508, 0.45176260312786
509, 0.45149168644266
510, 0.452701780969889
511, 0.460522242616007
512, 0.496861200657556
513, 0.508817657031067
514, 0.505711145707436
515, 0.508004906975466
516, 0.510045812670642
517, 0.507156034695171
518, 0.504735845640714
519, 0.501484845418309
520, 0.499552306397213
521, 0.501430662081269
522, 0.527330297186429
523, 0.538636553515459
524, 0.512827223972033
525, 0.495289883883393
526, 0.491912455874561
527, 0.491442866953547
528, 0.465073642927374
529, 0.463177226130971
530, 0.460901525975288
531, 0.46012489814438
532, 0.460793159301207
533, 0.460630609290087
534, 0.465832209645935
535, 0.485753616564339
536, 0.514741701880783
537, 0.527023258276535
538, 0.527167747175308
539, 0.528630697275391
540, 0.525849285974
541, 0.513621912915288
542, 0.510948868287977
543, 0.505584717921009
544, 0.499660673071293
545, 0.500328934228121
546, 0.527023258276535
547, 0.56966554452708
548, 0.52808886390499
549, 0.506090429066716
550, 0.491190011380694
551, 0.485536883216178
552, 0.473165021258693
553, 0.477409382660166
554, 0.464026098411266
555, 0.462508964974143
556, 0.463393959479131
557, 0.462870187221077
558, 0.466175370780522
559, 0.482954144150601
560, 0.515337718588224
561, 0.519816874450204
562, 0.525199085929519
563, 0.524296030312184
564, 0.522905324661489
565, 0.516836790912999
566, 0.507625623616185
567, 0.506415529088957
568, 0.500509545351588
569, 0.510407034917576
570, 0.531068947442194
571, 0.536126058899269
572, 0.527149686062962
573, 0.500690156475055
574, 0.491117766931307
575, 0.490955216920187
576, 0.464278953984119
577, 0.464405381770546
578, 0.462707637209957
579, 0.462292231625983
580, 0.462490903861797
581, 0.463592631714945
582, 0.465868331870628
583, 0.486638611069327
584, 0.502460145485031
585, 0.514669457431396
586, 0.517992702103188
587, 0.514506907420276
588, 0.512375696163366
589, 0.503724423349299
590, 0.496463856185928
591, 0.489112983460824
592, 0.485518822103832
593, 0.491352561391814
594, 0.504230134495007
595, 0.498396395207025
596, 0.491786028088135
597, 0.490810728021413
598, 0.465850270758282
599, 0.46236447607537
600, 0.457524097966456
601, 0.456422370113307
602, 0.451040158633993
603, 0.449703636320337
604, 0.449667514095644
605, 0.449288230736363
606, 0.448421297343722
607, 0.44952302519687
608, 0.446235902749772
609, 0.454616258878638
610, 0.46039581482958
611, 0.463249470580358
612, 0.461768459367929
613, 0.461732337143235
614, 0.461678153806195
615, 0.459402453650512
616, 0.460161020369073
617, 0.462111620502516
618, 0.472984410135226
619, 0.481960782971533
620, 0.464459565107586
621, 0.461696214918542
622, 0.456837775697281
623, 0.458589703594911
624, 0.456982264596055
625, 0.451925153138981
626, 0.448493541793109
627, 0.447753036186894
628, 0.445025808222543
629, 0.443436430336034
630, 0.437458202149279
631, 0.442623680280433
632, 0.445405091581824
633, 0.44264174139278
634, 0.450696997499405
635, 0.456946142371362
636, 0.457650525752883
637, 0.45122076975746
638, 0.44296684141502
639, 0.436573207644291
640, 0.419180356454424
641, 0.437277591025812
642, 0.457307364618295
643, 0.461262748222221
644, 0.460377753717233
645, 0.456928081259015
646, 0.451834847577247
647, 0.456259820102187
648, 0.44957720853391
649, 0.44706671391772
650, 0.447825280636281
651, 0.447662730625161
652, 0.447265386153534
653, 0.444285302616329
654, 0.449559147421564
655, 0.466103126331136
656, 0.499642611958946
657, 0.496409672848888
658, 0.496427733961235
659, 0.491767966975788
660, 0.493194794851177
661, 0.49285163371659
662, 0.494585500501872
663, 0.489438083483064
664, 0.484453216475377
665, 0.485284027643325
666, 0.496770895095822
667, 0.49290581705363
668, 0.482014966308573
669, 0.461551726019769
670, 0.455140031136692
671, 0.4518167864649
672, 0.434261385263914
673, 0.436103618723277
674, 0.410763878100865
675, 0.407007166732752
676, 0.407115533406832
677, 0.406754311159899
678, 0.410511022528011
679, 0.449649452983297
680, 0.453279736564983
681, 0.454959420013225
682, 0.457054509045442
683, 0.458607764707258
684, 0.461118259323448
685, 0.461009892649368
686, 0.462093559390169
687, 0.464459565107586
688, 0.46471242068044
689, 0.463430081703825
690, 0.483622405307429
691, 0.48203302742092
692, 0.478601416075048
693, 0.463700998389025
694, 0.462852126108731
695, 0.454309219968744
696, 0.446849980569559
697, 0.433412512983619
698, 0.41663373961354
699, 0.410438778078624
700, 0.409878883595877
701, 0.40986082248353
702, 0.410637450314438
703, 0.452539230958768
704, 0.474664093583468
705, 0.462003253828436
706, 0.459510820324592
707, 0.459474698099899
708, 0.459167659190005
709, 0.458553581370217
710, 0.457849197988696
711, 0.457469914629416
712, 0.457560220191149
713, 0.460197142593767
714, 0.468017604239885
715, 0.465741904084202
716, 0.466103126331136
717, 0.458878681392458
718, 0.44302102475206
719, 0.419198417566771
720, 0.403394944263413
721, 0.391691343462756
722, 0.391709404575102
723, 0.391619099013369
724, 0.391673282350409
725, 0.404243816543708
726, 0.406916861171019
727, 0.442461130269313
728, 0.458499398033177
729, 0.458950925841845
730, 0.458192359123283
731, 0.457957564662776
732, 0.456783592360241
733, 0.450931791959912
734, 0.457433792404722
735, 0.457957564662776
736, 0.458752253606031
737, 0.459655309223366
738, 0.461515603795075
739, 0.461190503772835
740, 0.459420514762859
741, 0.456386247888614
742, 0.447698852849854
743, 0.442388885819926
744, 0.407422572316726
745, 0.406393088912965
746, 0.405002383262269
747, 0.406447272250005
748, 0.407151655631526
749, 0.407241961193259
750, 0.40991500582057
751, 0.453550653250183
752, 0.460197142593767
753, 0.46668108192623
754, 0.467529954206524
755, 0.469914021036288
756, 0.469318004328847
757, 0.465705781859508
758, 0.467566076431218
759, 0.47105187111413
760, 0.469859837699248
761, 0.466265676342256
762, 0.48197884408388
763, 0.499805161970067
764, 0.494422950490752
765, 0.48197884408388
766, 0.462942431670464
767, 0.469444432115274
768, 0.457686647977576
769, 0.458607764707258
770, 0.456458492338001
771, 0.450064858567271
772, 0.446073352738652
773, 0.445946924952225
774, 0.442370824707579
775, 0.44088981349515
776, 0.446759675007826
777, 0.457849197988696
778, 0.461822642704969
779, 0.464567931781666
780, 0.464947215140947
781, 0.461280809334568
782, 0.458065931336857
783, 0.451347197543886
784, 0.449559147421564
785, 0.451112403083379
786, 0.464369259545853
787, 0.477517749334246
788, 0.472930226798186
789, 0.45837297024675
790, 0.454092486620584
791, 0.456765531247895
792, 0.450064858567271
793, 0.451455564217967
794, 0.444194997054595
795, 0.437963913294986
796, 0.43390016301698
797, 0.43373761300586
798, 0.436880246554184
799, 0.419053928667997
800, 0.438722480013547
801, 0.454327281081091
802, 0.457108692382482
803, 0.459474698099899
804, 0.461389176008648
805, 0.458445214696137
806, 0.451401380880926
807, 0.445802436053451
808, 0.44302102475206
809, 0.439408802282722
810, 0.451419441993273
811, 0.462165803839556
812, 0.453026880992129
813, 0.440655019034643
814, 0.425881029135048
815, 0.437024735452958
816, 0.413870389424496
817, 0.41636282292834
818, 0.419523517589011
819, 0.432346907355164
820, 0.438866968912321
821, 0.44302102475206
822, 0.448312930669642
823, 0.479685082815849
824, 0.50005801754292
825, 0.490702361347333
826, 0.47121442112525
827, 0.467764748667031
828, 0.461082137098755
829, 0.459745614785099
830, 0.450606691937672
831, 0.445567641592944
832, 0.443490613673074
833, 0.444447852627449
834, 0.454887175563838
835, 0.459727553672752
836, 0.458463275808484
837, 0.445170297121317
838, 0.439372680058028
839, 0.426206129157288
840, 0.40762124455254
841, 0.412118461526867
842, 0.410637450314438
843, 0.407314205642646
844, 0.407585122327846
845, 0.404875955475842
846, 0.427976118167264
847, 0.449215986286976
848, 0.463014676119851
849, 0.461894887154356
850, 0.461316931559262
851, 0.46044999816662
852, 0.452412803172341
853, 0.451311075319193
854, 0.4512749530945
855, 0.457921442438083
856, 0.460594487065394
857, 0.463177226130971
858, 0.476614693716912
859, 0.497348850690916
860, 0.490250833538666
861, 0.463574570602598
862, 0.459583064773979
863, 0.462653453872917
864, 0.44963139187095
865, 0.454471769979864
866, 0.454291158856398
867, 0.448204563995562
868, 0.446001108289265
869, 0.446434574985586
870, 0.449342414073403
871, 0.46700618194847
872, 0.499913528644147
873, 0.499913528644147
874, 0.498902106352732
875, 0.497240484016836
876, 0.498468639656411
877, 0.492833572604243
878, 0.488408600079303
879, 0.481942721859186
880, 0.477156527087312
881, 0.47766223823302
882, 0.492707144817816
883, 0.50000383420588
884, 0.498739556341612
885, 0.487361055563194
886, 0.460973770424674
887, 0.45804787022451
888, 0.455790231181173
889, 0.456422370113307
890, 0.454670442215678
891, 0.4518167864649
892, 0.450606691937672
893, 0.4518167864649
894, 0.453315858789676
895, 0.472912165685839
896, 0.499082717476199
897, 0.496987628443982
898, 0.496987628443982
899, 0.496987628443982
900, 0.496644467309395
901, 0.49296000039067
902, 0.491858272537521
903, 0.489185227910211
904, 0.488264111180529
905, 0.485609127665565
906, 0.498089356297131
907, 0.540388481413088
908, 0.518371985462468
909, 0.504284317832047
910, 0.485536883216178
911, 0.474736338032855
912, 0.459565003661632
913, 0.458120114673897
914, 0.452015458700714
915, 0.450642814162365
916, 0.451293014206846
917, 0.4518167864649
918, 0.454941358900879
919, 0.470275243283222
920, 0.497980989623051
921, 0.503616056675219
922, 0.508998268154534
923, 0.518588718810629
924, 0.506993484684051
925, 0.500599850913321
926, 0.489925733516425
927, 0.478601416075048
928, 0.476596632604565
929, 0.476542449267525
930, 0.494964783861153
931, 0.517559235406867
932, 0.497854561836624
933, 0.489925733516425
934, 0.476542449267525
935, 0.462599270535877
936, 0.45783113687635
937, 0.457867259101043
938, 0.452755964306929
939, 0.450064858567271
940, 0.453370042126716
941, 0.454200853294664
942, 0.453659019924263
943, 0.451184647532766
944, 0.456729409023201
945, 0.458083992449203
946, 0.466103126331136
947, 0.479883755051663
948, 0.480154671736864
949, 0.476596632604565
950, 0.465091704039721
951, 0.461858764929662
952, 0.462201926064249
953, 0.464459565107586
954, 0.483423733071615
955, 0.508077151424853
956, 0.492725205930163
957, 0.465434865174308
958, 0.460323570380193
959, 0.459601125886326
960, 0.453026880992129
961, 0.459492759212245
962, 0.450534447488285
963, 0.454399525530478
964, 0.454273097744051
965, 0.451672297566127
966, 0.450859547510526
967, 0.446615186109052
968, 0.446109474963345
969, 0.446253963862119
970, 0.455140031136692
971, 0.460630609290087
972, 0.461443359345688
973, 0.45597084230464
974, 0.451112403083379
975, 0.448330991781988
976, 0.449721697432684
977, 0.454887175563838
978, 0.463502326153212
979, 0.4649291540286
980, 0.463809365063105
981, 0.461858764929662
982, 0.457415731292376
983, 0.459673370335712
984, 0.4518167864649
985, 0.449486902972177
986, 0.44695834724364
987, 0.446452636097932
988, 0.445007747110197
989, 0.442352763595233
990, 0.446922225018946
991, 0.465308437387881
992, 0.474916949156322
993, 0.477860910468833
994, 0.476560510379871
995, 0.473002471247573
996, 0.472225843416665
997, 0.468794232070793
998, 0.46700618194847
999, 0.466283737454602
1000, 0.46673526526327
1001, 0.4690290265313
1002, 0.4818704774098
1003, 0.485284027643325
1004, 0.48197884408388
1005, 0.476596632604565
1006, 0.466446287465723
1007, 0.469047087643647
1008, 0.461407237120995
1009, 0.455085847799652
1010, 0.45624175898984
1011, 0.454128608845277
1012, 0.455158092249039
1013, 0.457379609067682
1014, 0.458445214696137
1015, 0.466663020813883
1016, 0.480588138433184
1017, 0.492779389267203
1018, 0.485645249890258
1019, 0.491063583594267
1020, 0.495994267264914
1021, 0.489004616786744
1022, 0.485536883216178
1023, 0.481509255162866
1024, 0.48192466074684
1025, 0.485356272092711
1026, 0.493032244840056
1027, 0.534572803237453
1028, 0.514398540746196
1029, 0.494621622726566
1030, 0.490196650201625
1031, 0.485591066553218
1032, 0.460991831537021
1033, 0.456783592360241
1034, 0.458391031359097
1035, 0.456404309000961
1036, 0.457506036854109
1037, 0.458391031359097
1038, 0.455537375608319
1039, 0.472966349022879
1040, 0.505656962370396
1041, 0.507968784750772
1042, 0.502929734406045
1043, 0.500274750891081
1044, 0.495398250557473
1045, 0.496969567331636
1046, 0.496030389489608
1047, 0.494224278254938
1048, 0.493682444884537
1049, 0.484868622059351
1050, 0.505891756830903
1051, 0.550574948776624
1052, 0.518064946552575
1053, 0.496048450601954
1054, 0.483730771981509
1055, 0.47798733825526
1056, 0.459294086976432
1057, 0.458571642482564
1058, 0.457813075764003
1059, 0.454670442215678
1060, 0.455483192271279
1061, 0.455212275586079
1062, 0.456711347910855
1063, 0.467240976408977
1064, 0.490503689111519
1065, 0.49306836706475
1066, 0.49082878913376
1067, 0.485645249890258
1068, 0.485988411024846
1069, 0.478438866063928
1070, 0.478565293850355
1071, 0.476596632604565
1072, 0.48011854951217
1073, 0.483839138655589
1074, 0.492996122615363
1075, 0.508402251447093
1076, 0.507950723638426
1077, 0.48197884408388
1078, 0.465380681837268
1079, 0.460576425953047
1080, 0.458065931336857
1081, 0.45597084230464
1082, 0.455158092249039
1083, 0.453243614340289
1084, 0.455880536742907
1085, 0.457415731292376
1086, 0.45804787022451
1087, 0.467277098633671
1088, 0.500979134272602
1089, 0.504735845640714
1090, 0.509106634828614
1091, 0.507354706930985
1092, 0.503074223304818
1093, 0.504826151202448
1094, 0.498739556341612
1095, 0.492978061503016
1096, 0.487631972248395
1097, 0.483694649756816
1098, 0.491244194717734
1099, 0.509016329266881
1100, 0.499046595251506
1101, 0.498613128555185
1102, 0.482014966308573
1103, 0.474772460257549
1104, 0.459962348133259
1105, 0.458680009156644
1106, 0.457957564662776
1107, 0.456910020146668
1108, 0.456386247888614
1109, 0.456783592360241
1110, 0.456584920124428
1111, 0.457867259101043
1112, 0.457867259101043
1113, 0.464585992894013
1114, 0.477048160413232
1115, 0.474772460257549
1116, 0.474736338032855
1117, 0.473002471247573
1118, 0.465272315163188
1119, 0.461262748222221
1120, 0.460847342638248
1121, 0.464477626219933
1122, 0.476163165908244
1123, 0.496463856185928
1124, 0.489203289022557
1125, 0.472984410135226
1126, 0.460684792627127
1127, 0.461064075986408
1128, 0.46017908148142
1129, 0.456946142371362
1130, 0.457469914629416
1131, 0.456602981236774
1132, 0.454020242171197
1133, 0.454941358900879
1134, 0.455121970024345
1135, 0.455844414518213
1136, 0.458120114673897
1137, 0.460937648199981
1138, 0.461064075986408
1139, 0.461009892649368
1140, 0.461136320435795
1141, 0.459691431448059
1142, 0.458987048066538
1143, 0.456747470135548
1144, 0.458661948044297
1145, 0.456891959034322
1146, 0.467620259768258
1147, 0.482665166353054
1148, 0.487794522259515
1149, 0.46471242068044
1150, 0.460215203706113
1151, 0.46236447607537
1152, 0.458409092471444
1153, 0.458625825819604
1154, 0.457686647977576
1155, 0.456566859012081
1156, 0.456675225686161
1157, 0.459366331425819
1158, 0.461931009379049
1159, 0.495795595029101
1160, 0.544109070556507
1161, 0.514199868510382
1162, 0.505873695718556
1163, 0.503706362236953
1164, 0.496463856185928
1165, 0.492743267042509
1166, 0.491605416964668
1167, 0.487794522259515
1168, 0.488553088978076
1169, 0.484200360902523
1170, 0.495903961703181
1171, 0.529244775095178
1172, 0.525777041524613
1173, 0.494115911580858
1174, 0.486439938833513
1175, 0.478258254940461
1176, 0.456693286798508
1177, 0.456440431225654
1178, 0.454796870002105
1179, 0.450389958589512
1180, 0.450408019701858
1181, 0.450371897477165
1182, 0.457217059056562
1183, 0.462165803839556
1184, 0.493248978188217
1185, 0.494802233850032
1186, 0.496698650646435
1187, 0.496752833983475
1188, 0.494657744951259
1189, 0.49568722835502
1190, 0.496536100635315
1191, 0.495614983905634
1192, 0.491569294739974
1193, 0.486548305507593
1194, 0.494748050512992
1195, 0.514561090757316
1196, 0.496698650646435
1197, 0.487650033360742
1198, 0.472930226798186
1199, 0.459763675897446
1200, 0.45607920897872
1201, 0.454778808889758
1202, 0.451148525308073
1203, 0.451563930892047
1204, 0.451870969801941
1205, 0.450642814162365
1206, 0.4556457422824
1207, 0.467186793071937
1208, 0.495434372782167
1209, 0.492508472582002
1210, 0.485952288800152
1211, 0.478240193828114
1212, 0.478474988288621
1213, 0.476470204818138
1214, 0.47798733825526
1215, 0.476506327042831
1216, 0.47809570492934
1217, 0.476397960368751
1218, 0.488155744506449
1219, 0.513676096252328
1220, 0.514434662970889
1221, 0.494856417187073
1222, 0.474808582482242
1223, 0.462346414963023
1224, 0.457018386820748
1225, 0.46061254817774
1226, 0.458535520257871
1227, 0.458481336920831
1228, 0.458354909134404
1229, 0.458680009156644
1230, 0.458661948044297
1231, 0.482069149645613
1232, 0.504970640101221
1233, 0.512827223972033
1234, 0.506487773538344
1235, 0.50607236795437
1236, 0.50224341213687
1237, 0.495181517209313
1238, 0.494513256052485
1239, 0.488137683394102
1240, 0.481942721859186
1241, 0.479233555007182
1242, 0.494206217142591
1243, 0.542862853804586
1244, 0.516692302014226
1245, 0.499443939723133
1246, 0.491623478077014
1247, 0.478456927176274
1248, 0.462292231625983
1249, 0.461894887154356
